label,id
Sandro Haick,1198
Sandro Luiz,1199
Sandália de Prata,1200
Sansa Trio,1201
Saulo Duarte e a Unidade,1202
Sebastiao Tapajós,1203
Secos & Molhados,1204
Selvagens à Procura de Lei,1205
Sem Compromisso,1206
Sempre Livre,1207
Senzala,1208
Serena Assumpção,1209
Sergio Santos,1210
Seu Jorge,1211
Seu Pereira e Coletivo 401,1212
Shanna Strassberg,1213
Sharon Isbin,1214
Shelly Manne,1215
Sherilyn Przelomski,1216
Shirle De Moraes,1217
Shorty Rogers,1218
Si Zentner,1219
Sidney Magal,1220
Sidney Miller,1221
Silveira & Barrinha,1222
Silveira e Silveirinha,1223
Silvia Machete,1224
Silvia Teles,1225
Silvinha,1226
Silvio Caldas,1227
Silvio Cesar,1228
Silvério Pessoa,1229
Simone,1230
Simone Guimarães,1231
Simoninha,1232
Sivuca,1233
Skank,1234
So Preto Sem Preconceito,1235
Sobrado 112,1236
